"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"035043","Vezzano sul Crostolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4280,,
"009067","Vezzi Portio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",801,,
"020066","Viadana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",19713,,
"016235","Viadanica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1120,,
"087053","Viagrande","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",8549,,
"005114","Viale","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",238,,
"001296","Vialfrè","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",247,,
"035044","Viano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3344,,
"046033","Viareggio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",60512,,
"005115","Viarigi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",861,,
"065156","Vibonati","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3257,,
"060086","Vicalvi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",733,,
"082078","Vicari","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2558,,
"048049","Vicchio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",8051,,
"071059","Vico del Gargano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",7493,,
"063086","Vico Equense","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",20481,,
"060087","Vico nel Lazio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2131,,
"004242","Vicoforte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3179,,
"068045","Vicoli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",381,,
"003159","Vicolungo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",863,,
"050038","Vicopisano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",8647,,
"058112","Vicovaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3734,,
"090082","Viddalba","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1667,,
"018176","Vidigulfo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",6494,,
"026090","Vidor","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3648,,
"001298","Vidracco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",510,,
"071060","Vieste","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",13672,,
"076096","Vietri di Potenza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2751,,
"065157","Vietri sul Mare","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",7505,,
"097090","Viganò","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2096,,
"016236","Vigano San Martino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1339,,
"038022","Vigarano Mainarda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",7617,,
"023094","Vigasio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",10259,,
"018177","Vigevano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",62969,,
"076097","Viggianello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2842,,
"076098","Viggiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3353,,
"012139","Viggiù","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",5121,,
"028098","Vighizzolo d'Este","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",926,,
"096077","Vigliano Biellese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",7757,,
"005116","Vigliano d'Asti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",816,,
"006179","Vignale Monferrato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",963,,
"056058","Vignanello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4385,,
"015237","Vignate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",9262,,
"036046","Vignola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",25549,,
"022216","Vignola-Falesina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",175,,
"006180","Vignole Borbera","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2054,,
"004243","Vignolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2600,,
"103074","Vignone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1185,,
"025065","Vigo di Cadore","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1400,,
"028099","Vigodarzere","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",13034,,
"016237","Vigolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",580,,
"033045","Vigolzone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4215,,
"001299","Vigone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",5134,,
"027043","Vigonovo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",9958,,
"028100","Vigonza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",22930,,
"006181","Viguzzolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3084,,
"023095","Villa Bartolomea","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",5808,,
"046034","Villa Basilica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1546,,
"018178","Villa Biscossi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",64,,
"017199","Villa Carcina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",10603,,
"074020","Villa Castelli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",9035,,
"068046","Villa Celiera","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",616,,
"046035","Villa Collemandina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1262,,
"015248","Villa Cortese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",6189,,
"016238","Villa d'Adda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4584,,
"016239","Villa d'Almè","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",6661,,
"002078","Mollia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",96,,
"096078","Villa del Bosco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",326,,
"028101","Villa del Conte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",5504,,
"061098","Villa di Briano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",7180,,
"014077","Villa di Chiavenna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",962,,
"014078","Villa di Tirano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2961,,
"016241","Villa d'Ogna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1840,,
"028102","Villa Estense","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2167,,
"008067","Villa Faraldi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",447,,
"013245","Villa Guardia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",7951,,
"022222","Villa Lagarina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3787,,
"060088","Villa Latina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1184,,
"061099","Villa Literno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",12218,,
"035045","Villa Minozzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3612,,
"080096","Villa San Giovanni","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",13149,,
"056046","Villa San Giovanni in Tuscia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1237,,
"092099","Villa San Pietro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2133,,
"005119","Villa San Secondo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",383,,
"060089","Villa Santa Lucia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2538,,
"066104","Villa Santa Lucia degli Abruzzi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",93,,
"066105","Villa Sant'Angelo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",461,,
"095048","Villa Sant'Antonio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",341,,
"030133","Villa Santina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2204,,
"060090","Villa Santo Stefano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1691,,
"095073","Villa Verde","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",296,,
"021113","Villabassa/Niederdorf","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1601,,
"082079","Villabate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",19501,,
"017200","Villachiara","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1386,,
"006182","Villadeati","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",477,,
"029048","Villadose","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4924,,
"103075","Villadossola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",6371,,
"004244","Villafalletto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2938,,
"005117","Villafranca d'Asti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2981,,
"023096","Villafranca di Verona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",33579,,
"045016","Villafranca in Lunigiana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4649,,
"028103","Villafranca Padovana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",10478,,
"001300","Villafranca Piemonte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",4593,,
"084043","Villafranca Sicula","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1369,,
"083105","Villafranca Tirrena","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",8320,,
"082080","Villafrati","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",3247,,
"024117","Villaga","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1909,,
"066103","Villalago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",531,,
"085022","Villalba","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1523,,
"069100","Villalfonsina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",913,,
"006183","Villalvernia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",891,,
"069101","Villamagna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2255,,
"064117","Villamaina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",931,,
"029049","Villamarzana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1137,,
"006184","Villamiroglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",297,,
"021114","Villandro/Villanders","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1857,,
"096079","Villanova Biellese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",190,,
"001301","Villanova Canavese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1213,,
"009068","Villanova d'Albenga","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",2780,,
"018179","Villanova d'Ardenghi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",776,,
"005118","Villanova d'Asti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",5553,,
"064118","Villanova del Battista","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1554,,
"029050","Villanova del Ghebbo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1978,,
"098060","Villanova del Sillaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",1798,,
"028104","Villanova di Camposampiero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",6172,,
"029051","Villanova Marchesana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",884,,
