Anno;Tipo variazione;Codice Regione;Codice Unità territoriale sovracomunale;Codice Comune formato alfanumerico;Denominazione Comune;Codice Regione associato alla variazione;Codice Unità territoriale sovracomunale associato alla variazione;Codice del Comune associato alla variazione o nuovo codice Istat del Comune ;Denominazione Comune associata alla variazione o nuova denominazione;Provvedimento e Documento;Contenuto del provvedimento;Data decorrenza validità amministrativa;Flag_note
2016;AP;20;092;092070;Senorbì;20;111;111075;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092071;Serdiana;20;111;111076;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106018;Serramanna;20;111;111077;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106019;Serrenti;20;111;111078;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092120;Serri;20;111;111079;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106020;Setzu;20;111;111080;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;105;105015;Seui;20;111;111081;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092121;Seulo;20;111;111082;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106021;Siddi;20;111;111083;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092078;Siliqua;20;111;111084;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092079;Silius;20;111;111085;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092081;Siurgus Donigala;20;111;111086;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092082;Soleminis;20;111;111087;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092083;Suelli;20;111;111088;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092084;Teulada;20;111;111089;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107021;Tratalias;20;111;111090;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106022;Tuili;20;111;111091;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106023;Turri;20;111;111092;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092088;Ussana;20;111;111093;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106024;Ussaramanna;20;111;111094;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092091;Vallermosa;20;111;111095;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106025;Villacidro;20;111;111096;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106026;Villamar;20;111;111097;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107022;Villamassargia;20;111;111098;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092122;Villanova Tulo;20;111;111099;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106027;Villanovaforru;20;111;111100;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106028;Villanovafranca;20;111;111101;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107023;Villaperuccio;20;111;111102;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092097;Villaputzu;20;111;111103;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092098;Villasalto;20;111;111104;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092100;Villasimius;20;111;111105;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092101;Villasor;20;111;111106;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092102;Villaspeciosa;20;111;111107;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AQ;19;082;082045;Lercara Friddi;19;082;082078;Vicari;"Legge regionale 7 aprile 2016, n. 6; B.U.R. n. 16 del 15 aprile 2016";Distacco di una zona di territorio dal Comune di Vicari e relativa aggregazione al Comune di Lercara Friddi;15/04/2016;2
2016;CE;19;082;082078;Vicari;19;082;082045;Lercara Friddi;"Legge regionale 7 aprile 2016, n. 6; B.U.R. n. 16 del 15 aprile 2016";Distacco di una zona di territorio dal Comune di Vicari e relativa aggregazione al Comune di Lercara Friddi;15/04/2016;2
2017;AQES;11;043;043017;Fiastra;11;043;043001;Acquacanina;"Legge regionale 24 ottobre 2016, n. 25; B.U.R. n. 120 del 3 novembre 2016";Modificata la circoscrizione territoriale a seguito dell’aggregazione del territorio del soppresso Comune di  Acquacanina;01/01/2017;
2017;ES;11;043;043001;Acquacanina;11;043;043017;Fiastra;"Legge regionale 24 ottobre 2016, n. 25; B.U.R. n. 120 del 3 novembre 2016";Soppresso e aggregato alla circoscrizione territoriale del Comune di Fiastra;01/01/2017;
2017;CS;09;047;047023;Abetone Cutigliano;09;047;047001;Abetone;"Legge regionale 25 gennaio 2016, n. 1; B.U.R. n. 2 del 29 gennaio 2016";Nuovo Comune costituito mediante fusione dei comuni di Abetone e Cutigliano;01/01/2017;
2017;CS;09;047;047023;Abetone Cutigliano;09;047;047004;Cutigliano;"Legge regionale 25 gennaio 2016, n. 1; B.U.R. n. 2 del 29 gennaio 2016";Nuovo Comune costituito mediante fusione dei comuni di Abetone e Cutigliano;01/01/2017;
2017;ES;09;047;047001;Abetone;09;047;047023;Abetone Cutigliano;"Legge regionale 25 gennaio 2016, n. 1; B.U.R. n. 2 del 29 gennaio 2016";Soppresso e unitamente al Comune di Cutigliano passa a costituire il nuovo Comune di Abetone Cutigliano;01/01/2017;
2017;ES;09;047;047004;Cutigliano;09;047;047023;Abetone Cutigliano;"Legge regionale 25 gennaio 2016, n. 1; B.U.R. n. 2 del 29 gennaio 2016";Soppresso e unitamente al Comune di Abetone passa a costituire il nuovo Comune di Abetone Cutigliano;01/01/2017;
2017;CS;09;047;047024;San Marcello Piteglio;09;047;047015;Piteglio;"Legge regionale 10 giugno 2016, n. 35; B.U.R. n. 22 del 15 giugno 2016";Nuovo Comune costituito mediante fusione dei comuni di Piteglio e San Marcello Pistoiese;01/01/2017;
2017;CS;09;047;047024;San Marcello Piteglio;09;047;047019;San Marcello Pistoiese;"Legge regionale 10 giugno 2016, n. 35; B.U.R. n. 22 del 15 giugno 2016";Nuovo Comune costituito mediante fusione dei comuni di Piteglio e San Marcello Pistoiese;01/01/2017;
2017;ES;09;047;047015;Piteglio;09;047;047024;San Marcello Piteglio;"Legge regionale 10 giugno 2016, n. 35; B.U.R. n. 22 del 15 giugno 2016";Soppresso e unitamente al Comune di San Marcello Pistoiese passa a costituire il nuovo Comune di San Marcello Piteglio;01/01/2017;
2017;ES;09;047;047019;San Marcello Pistoiese;09;047;047024;San Marcello Piteglio;"Legge regionale 10 giugno 2016, n. 35; B.U.R. n. 22 del 15 giugno 2016";Soppresso e unitamente al Comune di Piteglio passa a costituire il nuovo Comune di San Marcello Piteglio;01/01/2017;
2017;CS;09;052;052037;Montalcino;09;052;052014;Montalcino;"Legge regionale 11 novembre 2016, n. 78; B.U.R. n. 51 del 16 novembre 2016";Nuovo Comune costituito mediante fusione dei comuni di Montalcino e San Giovanni d'Asso;01/01/2017;
2017;CS;09;052;052037;Montalcino;09;052;052029;San Giovanni d'Asso;"Legge regionale 11 novembre 2016, n. 78; B.U.R. n. 51 del 16 novembre 2016";Nuovo Comune costituito mediante fusione dei comuni di Montalcino e San Giovanni d'Asso;01/01/2017;
2017;ES;09;052;052014;Montalcino;09;052;052037;Montalcino;"Legge regionale 11 novembre 2016, n. 78; B.U.R. n. 51 del 16 novembre 2016";Soppresso e unitamente al Comune di San Giovanni d'Asso passa a costituire il nuovo Comune di Montalcino;01/01/2017;
2017;ES;09;052;052029;San Giovanni d'Asso;09;052;052037;Montalcino;"Legge regionale 11 novembre 2016, n. 78; B.U.R. n. 51 del 16 novembre 2016";Soppresso e unitamente al Comune di Montalcino passa a costituire il nuovo Comune di Montalcino;01/01/2017;
2017;CS;11;041;041069;Colli al Metauro;11;041;041037;Montemaggiore al Metauro;"Legge regionale 7 dicembre 2016, n. 29; B.U.R. n. 134 del 7 dicembre 2016 2016";Nuovo Comune costituito mediante fusione dei comuni di Montemaggiore al Metauro, Saltara e Serrungarina;01/01/2017;
2017;CS;11;041;041069;Colli al Metauro;11;041;041050;Saltara;"Legge regionale 7 dicembre 2016, n. 29; B.U.R. n. 134 del 7 dicembre 2016";Nuovo Comune costituito mediante fusione dei comuni di Montemaggiore al Metauro, Saltara e Serrungarina;01/01/2017;
2017;CS;11;041;041069;Colli al Metauro;11;041;041062;Serrungarina;"Legge regionale 7 dicembre 2016, n. 29; B.U.R. n. 134 del 7 dicembre 2016";Nuovo Comune costituito mediante fusione dei comuni di Montemaggiore al Metauro, Saltara e Serrungarina;01/01/2017;
2017;ES;11;041;041037;Montemaggiore al Metauro;11;041;041069;Colli al Metauro;"Legge regionale 7 dicembre 2016, n. 29; B.U.R. n. 134 del 7 dicembre 2016";Soppresso e unitamente ai comuni di Saltara e Serrungarina passa a costituire il nuovo Comune di Colli al Metauro;01/01/2017;
2017;ES;11;041;041050;Saltara;11;041;041069;Colli al Metauro;"Legge regionale 7 dicembre 2016, n. 29; B.U.R. n. 134 del 7 dicembre 2016";Soppresso e unitamente ai comuni di Montemaggiore al Metauro e Serrungarina passa a costituire il nuovo Comune di Colli al Metauro;01/01/2017;
2017;ES;11;041;041062;Serrungarina;11;041;041069;Colli al Metauro;"Legge regionale 7 dicembre 2016, n. 29; B.U.R. n. 134 del 7 dicembre 2016";Soppresso e unitamente ai comuni di Montemaggiore al Metauro e Saltara passa a costituire il nuovo Comune di Colli al Metauro;01/01/2017;
2017;CS;11;041;041070;Terre Roveresche;11;041;041004;Barchi;"Legge regionale 7 dicembre 2016, n. 28; B.U.R. n. 134 del 7 dicembre 2016 ";Nuovo Comune costituito mediante fusione dei comuni di Barchi, Orciano di Pesaro, Piagge e San Giorgio di Pesaro;01/01/2017;
2017;CS;11;041;041070;Terre Roveresche;11;041;041040;Orciano di Pesaro;"Legge regionale 7 dicembre 2016, n. 28; B.U.R. n. 134 del 7 dicembre 2016";Nuovo Comune costituito mediante fusione dei comuni di Barchi, Orciano di Pesaro, Piagge e San Giorgio di Pesaro;01/01/2017;
2017;CS;11;041;041070;Terre Roveresche;11;041;041046;Piagge;"Legge regionale 7 dicembre 2016, n. 28; B.U.R. n. 134 del 7 dicembre 2016";Nuovo Comune costituito mediante fusione dei comuni di Barchi, Orciano di Pesaro, Piagge e San Giorgio di Pesaro;01/01/2017;
2017;CS;11;041;041070;Terre Roveresche;11;041;041052;San Giorgio di Pesaro;"Legge regionale 7 dicembre 2016, n. 28; B.U.R. n. 134 del 7 dicembre 2016";Nuovo Comune costituito mediante fusione dei comuni di Barchi, Orciano di Pesaro, Piagge e San Giorgio di Pesaro;01/01/2017;
2017;ES;11;041;041004;Barchi;11;041;041070;Terre Roveresche;"Legge regionale 7 dicembre 2016, n. 28; B.U.R. n. 134 del 7 dicembre 2016";Soppresso e unitamente al Comune di Orciano di Pesaro, Piagge e San Giorgio di Pesaro passa a costituire il nuovo Comune di Terre Roveresche;01/01/2017;
2017;ES;11;041;041040;Orciano di Pesaro;11;041;041070;Terre Roveresche;"Legge regionale 7 dicembre 2016, n. 28; B.U.R. n. 134 del 7 dicembre 2016";Soppresso e unitamente al Comune di Barchi, Piagge e San Giorgio di Pesaro passa a costituire il nuovo Comune di Terre Roveresche;01/01/2017;
2017;ES;11;041;041046;Piagge;11;041;041070;Terre Roveresche;"Legge regionale 7 dicembre 2016, n. 28; B.U.R. n. 134 del 7 dicembre 2016";Soppresso e unitamente al Comune di Barchi, Orciano di Pesaro e San Giorgio di Pesaro passa a costituire il nuovo Comune di Terre Roveresche;01/01/2017;
2017;ES;11;041;041052;San Giorgio di Pesaro;11;041;041070;Terre Roveresche;"Legge regionale 7 dicembre 2016, n. 28; B.U.R. n. 134 del 7 dicembre 2016";Soppresso e unitamente al Comune di Barchi, Orciano di Pesaro e Piagge passa a costituire il nuovo Comune di Terre Roveresche;01/01/2017;
2017;CS;08;038;038028;Terre del Reno;08;038;038016;Mirabello;"Legge regionale 19 dicembre 2016, n. 23; B.U.R. n. 377 del 19 dicembre 2016 - Parte prima";Nuovo Comune costituito mediante fusione dei comuni di Mirabello e Sant'Agostino;01/01/2017;
2017;CS;08;038;038028;Terre del Reno;08;038;038021;Sant'Agostino;"Legge regionale 19 dicembre 2016, n. 23; B.U.R. n. 377 del 19 dicembre 2016 - Parte prima";Nuovo Comune costituito mediante fusione dei comuni di Mirabello e Sant'Agostino;01/01/2017;
2017;ES;08;038;038016;Mirabello;08;038;038028;Terre del Reno;"Legge regionale 19 dicembre 2016, n. 23; B.U.R. n. 377 del 19 dicembre 2016 - Parte prima";Soppresso e unitamente al Comune di Sant'Agostino passa a costituire il nuovo Comune di Terre del Reno;01/01/2017;
2017;ES;08;038;038021;Sant'Agostino;08;038;038028;Terre del Reno;"Legge regionale 19 dicembre 2016, n. 23; B.U.R. n. 377 del 19 dicembre 2016 - Parte prima";Soppresso e unitamente al Comune di Mirabello passa a costituire il nuovo Comune di Terre del Reno;01/01/2017;
2017;AQES;01;096;096042;Pettinengo;01;096;096061;Selve Marcone;"Legge regionale 12 dicembre 2016, n. 26; Suppl. ord. n. 1 al B.U.R. n. 50 del 15 dicembre 2016";Modificata la circoscrizione territoriale a seguito dell’aggregazione del territorio del soppresso Comune di  Selve Marcone;01/01/2017;
2017;ES;01;096;096061;Selve Marcone;01;096;096042;Pettinengo;"Legge regionale 12 dicembre 2016, n. 26; Suppl. ord. n. 1 al B.U.R. n. 50 del 15 dicembre 2016";Soppresso e aggregato alla circoscrizione territoriale del Comune di Pettinengo;01/01/2017;
2017;CS;03;013;013253;Alta Valle Intelvi;03;013;013194;Ramponio Verna;"Legge regionale 28 dicembre 2016, n. 32; Suppl. al B.U.R.L. n. 52 del 30 dicembre 2016";Nuovo Comune costituito mediante fusione dei comuni di Ramponio Verna, Pellio Intelvi e Lanzo d'Intelvi;01/01/2017;
2017;CS;03;013;013253;Alta Valle Intelvi;03;013;013179;Pellio Intelvi;"Legge regionale 28 dicembre 2016, n. 32; Suppl. al B.U.R.L. n. 52 del 30 dicembre 2016";Nuovo Comune costituito mediante fusione dei comuni di Ramponio Verna, Pellio Intelvi e Lanzo d'Intelvi;01/01/2017;
2017;CS;03;013;013253;Alta Valle Intelvi;03;013;013122;Lanzo d'Intelvi;"Legge regionale 28 dicembre 2016, n. 32; Suppl. al B.U.R.L. n. 52 del 30 dicembre 2016";Nuovo Comune costituito mediante fusione dei comuni di Ramponio Verna, Pellio Intelvi e Lanzo d'Intelvi;01/01/2017;
2017;ES;03;013;013194;Ramponio Verna;03;013;013253;Alta Valle Intelvi;"Legge regionale 28 dicembre 2016, n. 32; Suppl. al B.U.R.L. n. 52 del 30 dicembre 2016";Soppresso e unitamente ai comuni di Pellio Intelvi e Lanzo d'Intelvi passa a costituire il nuovo Comune di Alta Valle Intelvi;01/01/2017;
2017;ES;03;013;013179;Pellio Intelvi;03;013;013253;Alta Valle Intelvi;"Legge regionale 28 dicembre 2016, n. 32; Suppl. al B.U.R.L. n. 52 del 30 dicembre 2016";Soppresso e unitamente ai comuni di Ramponio Verna e Lanzo d'Intelvi passa a costituire il nuovo Comune di Alta Valle Intelvi;01/01/2017;
2017;ES;03;013;013122;Lanzo d'Intelvi;03;013;013253;Alta Valle Intelvi;"Legge regionale 28 dicembre 2016, n. 32; Suppl. al B.U.R.L. n. 52 del 30 dicembre 2016";Soppresso e unitamente ai comuni di Ramponio Verna e Pellio Intelvi passa a costituire il nuovo Comune di Alta Valle Intelvi;01/01/2017;
2017;ES;03;013;013061;Cavallasca;03;013;013206;San Fermo della Battaglia;"Legge regionale 28 dicembre 2016, n. 33; Suppl. al B.U.R.L. n. 52 del 30 dicembre 2016";Soppresso e aggregato alla circoscrizione territoriale del Comune di San Fermo della Battaglia;01/01/2017;
2017;AQES;03;013;013206;San Fermo della Battaglia;03;013;013061;Cavallasca;"Legge regionale 28 dicembre 2016, n. 33; Suppl. al B.U.R.L. n. 52 del 30 dicembre 2016";Modificata la circoscrizione territoriale a seguito dell’aggregazione del territorio del soppresso Comune di Cavallasca;01/01/2017;
2017;CS;11;043;043058;Valfornace;11;043;043037;Pievebovigliana;"Legge regionale 22 dicembre 2016, n. 34; B.U.R. n. 141 del 29 dicembre 2016";Nuovo Comune costituito mediante fusione dei comuni di Pievebovigliana e Fiordimonte;01/01/2017;
